oferta_id,url,titulo,descripcion,empresa,ubicacion,fecha_publicacion,texto_tarjeta_crudo,primera_linea,pagina,fecha_publicacion2,gran_grupo_pred,sim_gran_grupo,codigo_ciuo_pred,sim_codigo_ciuo,puesto_ref_mas_similar,fuente_ref,metodo,correccion_manual,macro_v1,subcategoria_v1,macro_v2,subcategoria_v2,macro_v3,subcategoria_v3,habilidades_identificadas
2026-079543,https://www.bne.gob.cl/oferta/2026-079543,Administrador Cliente,"Impulsa tu carrera junto a SALFA Con más de 85 años de experiencia, en SALFA somos líderes en soluciones integrales para la industria automotriz, maquinaria y servicios. Hoy, en ...",Arrendadora de Vehículos S.A.,Metropolitana - Santiago,Hace 34 días,"Hace 34 días
Administrador Cliente
Impulsa tu carrera junto a SALFA Con más de 85 años de experiencia, en SALFA somos líderes en soluciones integrales para la industria automotriz, maquinaria y servicios. Hoy, en ...
Arrendadora de Vehículos S.A.
Metropolitana - Santiago
Ver Más",Hace 34 días,439,2026-07-08,1,0.527,1412,0.584,Administrador de bar,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-079548,https://www.bne.gob.cl/oferta/2026-079548,Analista Pricing,Súmate a SALFA Rent y sé parte de una compañía líder en soluciones de movilidad En SALFA Rent seguimos creciendo y fortaleciendo nuestro negocio de leasing operativ...,Arrendadora de Vehículos S.A.,Metropolitana - Santiago,Hace 34 días,"Hace 34 días
Analista Pricing
Súmate a SALFA Rent y sé parte de una compañía líder en soluciones de movilidad En SALFA Rent seguimos creciendo y fortaleciendo nuestro negocio de leasing operativ...
Arrendadora de Vehículos S.A.
Metropolitana - Santiago
Ver Más",Hace 34 días,439,2026-07-08,2,0.74,2431,0.439,Analista de ventas,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079396,https://www.bne.gob.cl/oferta/2026-079396,OPERADOR DE MÁQUINAS / VIÑA DEL MAR,En LEGU Consultores nos encontramos en búsqueda de Operadores(as) de Máquinas para importante empresa manufacturera de Viña del Mar. Sus principales funciones son: Ejecutar...,SOCIEDAD DE SERVICIOS PROFESIONALES LEGU CONSULTORES LIMITADA,Valparaíso - Viña del Mar,Hace 34 días,"Hace 34 días
OPERADOR DE MÁQUINAS / VIÑA DEL MAR
En LEGU Consultores nos encontramos en búsqueda de Operadores(as) de Máquinas para importante empresa manufacturera de Viña del Mar. Sus principales funciones son: Ejecutar...
SOCIEDAD DE SERVICIOS PROFESIONALES LEGU CONSULTORES LIMITADA
Valparaíso - Viña del Mar
Ver Más",Hace 34 días,440,2026-07-08,8,0.925,8160,0.578,Operador/a de maquinas de frio,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079508,https://www.bne.gob.cl/oferta/2026-079508,Jefe de Farmacia,"MISIÓN DEL CARGO Organizar, dirigir, controlar las actividades de la Sección Farmacia del HMN. Dirigir, supervisar y organizar al personal a su cargo. TÍTULO REQUERIDO Qu&iac...",HOSPITAL MILITAR DEL NORTE,Antofagasta - Antofagasta,Hace 34 días,"Hace 34 días
Jefe de Farmacia
MISIÓN DEL CARGO Organizar, dirigir, controlar las actividades de la Sección Farmacia del HMN. Dirigir, supervisar y organizar al personal a su cargo. TÍTULO REQUERIDO Qu&iac...
HOSPITAL MILITAR DEL NORTE
Antofagasta - Antofagasta
Ver Más",Hace 34 días,440,2026-07-08,5,0.416,5223,0.663,Vendedor/a de farmacia,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,supervisar
2026-079641,https://www.bne.gob.cl/oferta/2026-079641,RECEPCIONISTA - ANTOFAGASTA,Recepcionista ? Antofagasta Importante empresa nacional con más de 100 años de trayectoria en el rubro automotriz y gestión de flotas busca incorporar un/a Recepcionista para su ...,Arrendadora de Vehículos S.A.,Antofagasta - Antofagasta,Hace 34 días,"Hace 34 días
RECEPCIONISTA - ANTOFAGASTA
Recepcionista ? Antofagasta Importante empresa nacional con más de 100 años de trayectoria en el rubro automotriz y gestión de flotas busca incorporar un/a Recepcionista para su ...
Arrendadora de Vehículos S.A.
Antofagasta - Antofagasta
Ver Más",Hace 34 días,440,2026-07-08,4,0.946,4224,0.725,Recepcionista,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079644,https://www.bne.gob.cl/oferta/2026-079644,JEFE DE TALLER - CALAMA,"Jefe de Taller ? Calama En SALFA, empresa líder con más de 85 años de trayectoria y reconocida entre los mejores lugares para trabajar en Chile, buscamos un Jefe de Taller para n...",Salinas y Fabres,Antofagasta - Calama,Hace 34 días,"Hace 34 días
JEFE DE TALLER - CALAMA
Jefe de Taller ? Calama En SALFA, empresa líder con más de 85 años de trayectoria y reconocida entre los mejores lugares para trabajar en Chile, buscamos un Jefe de Taller para n...
Salinas y Fabres
Antofagasta - Calama
Ver Más",Hace 34 días,440,2026-07-08,7,0.434,7231,0.651,Jefe de taller mecánico,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079402,https://www.bne.gob.cl/oferta/2026-079402,Ejecutivo de Reclamos,¿Te apasiona la resolución de problemas y la gestión de calidad? Esta es tu oportunidad. Buscamos Técnico en Administración o Logística con alta capacidad ana...,Empresas GSP,Metropolitana - San Bernardo,Hace 34 días,"Hace 34 días
Ejecutivo de Reclamos
¿Te apasiona la resolución de problemas y la gestión de calidad? Esta es tu oportunidad. Buscamos Técnico en Administración o Logística con alta capacidad ana...
Empresas GSP
Metropolitana - San Bernardo
Ver Más",Hace 34 días,440,2026-07-08,3,0.797,3312,0.655,Ejecutivo de préstamos,INE (manual CIUO-08.CL),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,Competencias cognitivas,Competencias de gestión de proyectos y procesos,,,"logistica, resolucion de problemas"
2026-078723,https://www.bne.gob.cl/oferta/2026-078723,Especialista de Aplicaciones,Importante empresa del rubro industrial se encuentra en búsqueda de un/a Especialista de Aplicaciones para integrarse a su equipo de Tecnología de la Información. La posició...,Confidencial,Metropolitana - Providencia,Hace 34 días,"Hace 34 días
Especialista de Aplicaciones
Importante empresa del rubro industrial se encuentra en búsqueda de un/a Especialista de Aplicaciones para integrarse a su equipo de Tecnología de la Información. La posició...
Confidencial
Metropolitana - Providencia
Ver Más",Hace 34 días,440,2026-07-08,2,1.0,2514,0.591,Tester de aplicaciones,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias en software (específico) y asistencia técnica,,,,,aplicaciones
2026-079349,https://www.bne.gob.cl/oferta/2026-079349,MAESTRO DE COCINA ANTOFAGASTA,"SE NECESITA MAESTRO DE COCINA DESCRIPCIÓN DEL CARGO: Liderar y supervisar el funcionamiento de la cocina, asegurando la preparación de alimentos de alta calidad que cumplan con los e...",Confidencial,Antofagasta - Antofagasta,Hace 34 días,"Hace 34 días
MAESTRO DE COCINA ANTOFAGASTA
SE NECESITA MAESTRO DE COCINA DESCRIPCIÓN DEL CARGO: Liderar y supervisar el funcionamiento de la cocina, asegurando la preparación de alimentos de alta calidad que cumplan con los e...
Confidencial
Antofagasta - Antofagasta
Ver Más",Hace 34 días,441,2026-07-08,9,0.345,9412,0.376,Ayudante de cocina,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de dirección de equipos,,,,,"liderar, supervisar"
2026-079648,https://www.bne.gob.cl/oferta/2026-079648,Técnico(a) Especialista Senior - Field Service,"Sandvik Mining busca: Técnico(a) Especialista Senior - Field Service "" Esta oferta laboral se rige bajo la Ley 21.015, que incentiva la inclusión de personas con discapacidad al mun...",Sandvik,Metropolitana - Quilicura,Hace 34 días,"Hace 34 días
Técnico(a) Especialista Senior - Field Service
Sandvik Mining busca: Técnico(a) Especialista Senior - Field Service "" Esta oferta laboral se rige bajo la Ley 21.015, que incentiva la inclusión de personas con discapacidad al mun...
Sandvik
Metropolitana - Quilicura
Ver Más",Hace 34 días,441,2026-07-08,2,0.953,2212,0.431,Médico especialista,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079370,https://www.bne.gob.cl/oferta/2026-079370,Perfil Profesional MKT,"Anwo especialistas en climatización es una empresa sustentada por un equipo de profesionales altamente comprometidos, que encuentran en ANWO un espacio de desarrollo integral donde lo m&aa...",COMERCIAL ANWO S.A.,Metropolitana - Colina,Hace 34 días,"Hace 34 días
Perfil Profesional MKT
Anwo especialistas en climatización es una empresa sustentada por un equipo de profesionales altamente comprometidos, que encuentran en ANWO un espacio de desarrollo integral donde lo m&aa...
COMERCIAL ANWO S.A.
Metropolitana - Colina
Ver Más",Hace 34 días,441,2026-07-08,2,0.842,2433,0.446,Profesional de ventas,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078880,https://www.bne.gob.cl/oferta/2026-078880,Vendedor/a Terreno Servicios de ambulancia y rescate,"Somos People Go, empresa al Servicio de las Personas, siempre comprometidos con la Diversidad & Inclusión en sus infinitas formas, personalidades, culturas, etnias, origen, identidad, relig...",People Go Spa,Metropolitana - Santiago,Hace 35 días,"Hace 35 días
Vendedor/a Terreno Servicios de ambulancia y rescate
Somos People Go, empresa al Servicio de las Personas, siempre comprometidos con la Diversidad & Inclusión en sus infinitas formas, personalidades, culturas, etnias, origen, identidad, relig...
People Go Spa
Metropolitana - Santiago
Ver Más",Hace 35 días,442,2026-07-07,3,0.388,3322,0.531,Vendedor/a en terreno,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,vendedor
2026-078603,https://www.bne.gob.cl/oferta/2026-078603,Postulantes para Conductor/a ambulancias - IST Puerto Ventanas Quintero,"En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de CONDUCTOR para integrarse a nuestro equipo en POLI PUERTO VENTANA. F...",IST Organismo de Seguridad y Salud del Trabajo,Valparaíso - Puchuncaví,Hace 35 días,"Hace 35 días
Postulantes para Conductor/a ambulancias - IST Puerto Ventanas Quintero
En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de CONDUCTOR para integrarse a nuestro equipo en POLI PUERTO VENTANA. F...
IST Organismo de Seguridad y Salud del Trabajo
Valparaíso - Puchuncaví
Ver Más",Hace 35 días,443,2026-07-07,3,0.336,3223,0.449,Ayudantes de ambulancia,ENADEL 2024 (C1),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,"seguridad, venta"
2026-078624,https://www.bne.gob.cl/oferta/2026-078624,"Analista Control de Gestión, Huechuraba","Importante empresa constructora, líder en el desarrollo de proyectos inmobiliarios, se encuentra en búsqueda de un/a Analista de Control de Gestión para integrarse a su Gerencia d...",Confidencial,Metropolitana - Huechuraba,Hace 35 días,"Hace 35 días
Analista Control de Gestión, Huechuraba
Importante empresa constructora, líder en el desarrollo de proyectos inmobiliarios, se encuentra en búsqueda de un/a Analista de Control de Gestión para integrarse a su Gerencia d...
Confidencial
Metropolitana - Huechuraba
Ver Más",Hace 35 días,443,2026-07-07,2,0.625,2421,0.671,Analista en control de gestión,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-077639,https://www.bne.gob.cl/oferta/2026-077639,Técnico Body Maker I,"Operar y ejecutar intervenciones mecánicas en los equipos Bodymaker, Minster y equipos periféricos, a través del monitoreo de los check list de inspección o realizando mani...",Confidencial,Metropolitana - Lampa,Hace 35 días,"Hace 35 días
Técnico Body Maker I
Operar y ejecutar intervenciones mecánicas en los equipos Bodymaker, Minster y equipos periféricos, a través del monitoreo de los check list de inspección o realizando mani...
Confidencial
Metropolitana - Lampa
Ver Más",Hace 35 días,443,2026-07-07,7,0.616,7223,0.372,Operador/a de maquinaria y equipos,ENADEL 2025 (C1/C3),descripcion (respaldo),False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,mecanica
2026-078617,https://www.bne.gob.cl/oferta/2026-078617,"Supervisor Seguridad, Salud Ocupacional y Medio Ambiente","Nos encontramos en búsqueda de profesional del área de Prevención de Riesgos para desempeñarse como Supervisor de Seguridad, Salud Ocupacional y Medio Ambiente en terreno. ...",INGENIERIA AVA MONTAJES,Antofagasta - Antofagasta,Hace 35 días,"Hace 35 días
Supervisor Seguridad, Salud Ocupacional y Medio Ambiente
Nos encontramos en búsqueda de profesional del área de Prevención de Riesgos para desempeñarse como Supervisor de Seguridad, Salud Ocupacional y Medio Ambiente en terreno. ...
INGENIERIA AVA MONTAJES
Antofagasta - Antofagasta
Ver Más",Hace 35 días,443,2026-07-07,3,0.484,3257,0.47,Encargado/a de Seguridad Ocupacional y técnicos en prevención de riesgos,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-078669,https://www.bne.gob.cl/oferta/2026-078669,Asistente de Venta Sector Oriente,¡Descubre una nueva forma de trabajar con SPID! ¿Sabías que SPID ha sido reconocido por segundo año consecutivo como uno de los mejores lugares para trabajar? En el marco ...,Spid Administradora SPA,Metropolitana - Las Condes,Hace 35 días,"Hace 35 días
Asistente de Venta Sector Oriente
¡Descubre una nueva forma de trabajar con SPID! ¿Sabías que SPID ha sido reconocido por segundo año consecutivo como uno de los mejores lugares para trabajar? En el marco ...
Spid Administradora SPA
Metropolitana - Las Condes
Ver Más",Hace 35 días,443,2026-07-07,5,0.404,5222,0.656,Asistente de ventas,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,venta
2026-078584,https://www.bne.gob.cl/oferta/2026-078584,Ejecutivo Ventas Terreno,"Importante empresa de proceso continuo, ubicada en la comuna de San Bernardo, requiere Ejecutivo Ventas Terreno. Si tienes experiencia en manejo de CRM, ventas consultivas, herramientas digitales de g...",Confidencial,Metropolitana - San Bernardo,Hace 35 días,"Hace 35 días
Ejecutivo Ventas Terreno
Importante empresa de proceso continuo, ubicada en la comuna de San Bernardo, requiere Ejecutivo Ventas Terreno. Si tienes experiencia en manejo de CRM, ventas consultivas, herramientas digitales de g...
Confidencial
Metropolitana - San Bernardo
Ver Más",Hace 35 días,443,2026-07-07,3,0.64,3322,0.803,Ejecutivo/a de ventas,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,"venta, ventas"
2026-078943,https://www.bne.gob.cl/oferta/2026-078943,Supervisor de Validaciones,Laboratorio se encuentra en búsqueda de un/a Supervisor/a de Validaciones. Principales funciones: Supervisar y coordinar las actividades del equipo de Analistas de Validaciones. Elaborar...,Confidencial,Metropolitana - Cerrillos,Hace 35 días,"Hace 35 días
Supervisor de Validaciones
Laboratorio se encuentra en búsqueda de un/a Supervisor/a de Validaciones. Principales funciones: Supervisar y coordinar las actividades del equipo de Analistas de Validaciones. Elaborar...
Confidencial
Metropolitana - Cerrillos
Ver Más",Hace 35 días,444,2026-07-07,3,0.791,3122,0.636,Supervisor/a de operaciones,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,Competencias socioemocionales,Competencias de dirección de equipos,,,"coordinar, supervisar"
2026-078989,https://www.bne.gob.cl/oferta/2026-078989,Ayudante de Cocina /Turnos Rotativos / Lampa,"EnSodexoChileestamosbuscandoaun(a)Ayudantedecasino,enlacomunade Lampa. Sieresunapersona,conexperienciaenprocesodeaseo,manipulacióndealimentosyalimentacióncolectiva,estaestuoportunidad Ac...",SODEXO,Metropolitana - Lampa,Hace 35 días,"Hace 35 días
Ayudante de Cocina /Turnos Rotativos / Lampa
EnSodexoChileestamosbuscandoaun(a)Ayudantedecasino,enlacomunade Lampa. Sieresunapersona,conexperienciaenprocesodeaseo,manipulacióndealimentosyalimentacióncolectiva,estaestuoportunidad Ac...
SODEXO
Metropolitana - Lampa
Ver Más",Hace 35 días,444,2026-07-07,9,0.884,9412,0.572,Ayudante de cocina,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078994,https://www.bne.gob.cl/oferta/2026-078994,PARAMÉDICO PABELLÓN - LO CURRO,"En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de PARAMÉDICO PABELLÓN para integrarse a nuestro equipo en LO CU...",IST Organismo de Seguridad y Salud del Trabajo,Metropolitana - Vitacura,Hace 35 días,"Hace 35 días
PARAMÉDICO PABELLÓN - LO CURRO
En IST Organismo de Seguridad y Salud del Trabajo, mutualidad dedicada a la prevención, estamos en búsqueda de PARAMÉDICO PABELLÓN para integrarse a nuestro equipo en LO CU...
IST Organismo de Seguridad y Salud del Trabajo
Metropolitana - Vitacura
Ver Más",Hace 35 días,444,2026-07-07,3,0.955,3221,0.54,Paramédico/a,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-079076,https://www.bne.gob.cl/oferta/2026-079076,Jardinero - Quilicura,"En LIMCHILE S.A., nos encontramos en búsqueda de un Jardinero para importante empresa ubicada en la comuna de Quilicura (Americo Vespucio) Horario - Lunes a viernes 07:00 a 15:30 horas y ...",Limchile S.A,Metropolitana - Quilicura,Hace 35 días,"Hace 35 días
Jardinero - Quilicura
En LIMCHILE S.A., nos encontramos en búsqueda de un Jardinero para importante empresa ubicada en la comuna de Quilicura (Americo Vespucio) Horario - Lunes a viernes 07:00 a 15:30 horas y ...
Limchile S.A
Metropolitana - Quilicura
Ver Más",Hace 35 días,444,2026-07-07,6,0.451,6113,0.699,Jardinero/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078680,https://www.bne.gob.cl/oferta/2026-078680,Técnico Eléctrico,Buscamos un Técnico Eléctrico proactivo y con orientación a la resolución de problemas para unirse a nuestro equipo de mantenimiento de imagen e infraestructura. El candida...,INGENERIC,Metropolitana - Santiago,Hace 35 días,"Hace 35 días
Técnico Eléctrico
Buscamos un Técnico Eléctrico proactivo y con orientación a la resolución de problemas para unirse a nuestro equipo de mantenimiento de imagen e infraestructura. El candida...
INGENERIC
Metropolitana - Santiago
Ver Más",Hace 35 días,444,2026-07-07,3,0.863,3113,1.0,Técnico/a electrico,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas básicas,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,Competencias socioemocionales,Competencias de la personalidad,"electrico, mantenimiento, proactivo, resolucion de problemas"
2026-078940,https://www.bne.gob.cl/oferta/2026-078940,Líder de Remuneraciones,"Empresa de servicios a la minería, busca un(a) Líder de Remuneraciones, responsable de liderar el proceso integral de remuneraciones personal operativo (Faenas) y administrativo, asegura...",Confidencial,Metropolitana - Pudahuel,Hace 35 días,"Hace 35 días
Líder de Remuneraciones
Empresa de servicios a la minería, busca un(a) Líder de Remuneraciones, responsable de liderar el proceso integral de remuneraciones personal operativo (Faenas) y administrativo, asegura...
Confidencial
Metropolitana - Pudahuel
Ver Más",Hace 35 días,444,2026-07-07,4,0.473,4313,0.686,Encargado/a de remuneraciones,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias financieras,Competencias socioemocionales,Competencias de dirección de equipos,,,"liderar, remuneraciones"
2026-078967,https://www.bne.gob.cl/oferta/2026-078967,Maestro 2da Obras Civiles | Pudahuel,Importante empresa dedicada a la explotación y conservación de autopistas urbanas se encuentra en búsqueda de un Maestro 2da de Obras Civiles para desempeñarse en la comuna...,Confidencial,Metropolitana - Pudahuel,Hace 35 días,"Hace 35 días
Maestro 2da Obras Civiles | Pudahuel
Importante empresa dedicada a la explotación y conservación de autopistas urbanas se encuentra en búsqueda de un Maestro 2da de Obras Civiles para desempeñarse en la comuna...
Confidencial
Metropolitana - Pudahuel
Ver Más",Hace 35 días,445,2026-07-07,7,0.285,7112,0.677,Maestro/a de obras civiles,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078959,https://www.bne.gob.cl/oferta/2026-078959,Asistente Técnico Operativo / La Serena,En LEGU Consultores nos encontramos en búsqueda de un Asistente Técnico Operativo para importante empresa del rubro energético con operaciones en La Serena. El objetivo del car...,SOCIEDAD DE SERVICIOS PROFESIONALES LEGU CONSULTORES LIMITADA,Coquimbo - La Serena,Hace 35 días,"Hace 35 días
Asistente Técnico Operativo / La Serena
En LEGU Consultores nos encontramos en búsqueda de un Asistente Técnico Operativo para importante empresa del rubro energético con operaciones en La Serena. El objetivo del car...
SOCIEDAD DE SERVICIOS PROFESIONALES LEGU CONSULTORES LIMITADA
Coquimbo - La Serena
Ver Más",Hace 35 días,446,2026-07-07,3,0.429,3343,0.521,Asistente administrativo/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078977,https://www.bne.gob.cl/oferta/2026-078977,Auxiliar de Casino / Turnos Rotativos / Lampa,"EnSodexoChileestamosbuscandoaun(a)auxiliardecasino,enlacomunade Lampa. Sieresunapersona,conexperienciaenprocesodeaseo,manipulacióndealimentosyalimentacióncolectiva,estaestuoportunidad Ac...",SODEXO,Metropolitana - Lampa,Hace 35 días,"Hace 35 días
Auxiliar de Casino / Turnos Rotativos / Lampa
EnSodexoChileestamosbuscandoaun(a)auxiliardecasino,enlacomunade Lampa. Sieresunapersona,conexperienciaenprocesodeaseo,manipulacióndealimentosyalimentacióncolectiva,estaestuoportunidad Ac...
SODEXO
Metropolitana - Lampa
Ver Más",Hace 35 días,446,2026-07-07,9,0.481,9112,0.366,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-079033,https://www.bne.gob.cl/oferta/2026-079033,OPERADOR DE PARQUIMETRO,EMPRESA DE LA COMUNA REQUIERE CONTRATAR PERSONAL PARA CARGO DE OPERAR DE PARQUIMETRO,Confidencial,Maule - Constitución,Hace 35 días,"Hace 35 días
OPERADOR DE PARQUIMETRO
EMPRESA DE LA COMUNA REQUIERE CONTRATAR PERSONAL PARA CARGO DE OPERAR DE PARQUIMETRO
Confidencial
Maule - Constitución
Ver Más",Hace 35 días,446,2026-07-07,8,0.668,8311,0.327,Conductor de metro,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-078132,https://www.bne.gob.cl/oferta/2026-078132,Auxiliar de Aseo - Valparaíso,Objetivo: Mantener orden y aseo en las áreas asignadas con el fin de propiciar un ambiente limpio y seguro de acuerdo a los procedimientos de la Unidad y protocolos contenidos en el Manual...,Fundación de Beneficencia Hogar de Cristo,Valparaíso - Valparaíso,Hace 36 días,"Hace 36 días
Auxiliar de Aseo - Valparaíso
Objetivo: Mantener orden y aseo en las áreas asignadas con el fin de propiciar un ambiente limpio y seguro de acuerdo a los procedimientos de la Unidad y protocolos contenidos en el Manual...
Fundación de Beneficencia Hogar de Cristo
Valparaíso - Valparaíso
Ver Más",Hace 36 días,447,2026-07-06,9,0.904,9112,0.644,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de la personalidad,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,"aseo, orden"
2026-078191,https://www.bne.gob.cl/oferta/2026-078191,Dibujante Técnico,"OBJETIVO DEL CARGO: Elaborar, modificar, actualizar y mantener planos técnicos de proyectos de detección y extinción de incendios, asegurando que cumplan con normativas vigentes ...",EUROCOMERCIAL LIMITADA,Metropolitana - Santiago,Hace 36 días,"Hace 36 días
Dibujante Técnico
OBJETIVO DEL CARGO: Elaborar, modificar, actualizar y mantener planos técnicos de proyectos de detección y extinción de incendios, asegurando que cumplan con normativas vigentes ...
EUROCOMERCIAL LIMITADA
Metropolitana - Santiago
Ver Más",Hace 36 días,447,2026-07-06,3,0.65,3118,1.0,Dibujante técnico,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078074,https://www.bne.gob.cl/oferta/2026-078074,AUXILIAR DE ASEO 20 HRS. PIE 24HRS. ALTO HOSPICIO,Fundación Tierra de Esperanza en la localidad de ALTO HOSPICIO requiere incorporar el siguiente cargo para proyecto PIE 24 HRS: 1 AUXILIAR DE SERVICIOS 20 HORAS . Remuneración: $273....,FUND TIERRA DE ESPERANZA,Tarapacá - Alto Hospicio,Hace 36 días,"Hace 36 días
AUXILIAR DE ASEO 20 HRS. PIE 24HRS. ALTO HOSPICIO
Fundación Tierra de Esperanza en la localidad de ALTO HOSPICIO requiere incorporar el siguiente cargo para proyecto PIE 24 HRS: 1 AUXILIAR DE SERVICIOS 20 HORAS . Remuneración: $273....
FUND TIERRA DE ESPERANZA
Tarapacá - Alto Hospicio
Ver Más",Hace 36 días,447,2026-07-06,9,0.907,9112,0.434,Auxiliar de aseo,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,aseo
2026-078078,https://www.bne.gob.cl/oferta/2026-078078,"Pañolero, Calama","En TeamWork nos encontramos en búsqueda de Pañolero, para importante empresa ubicada en la ciudad de Calama. Objetivo del cargo: Apoyar en la entrega, control y registro de materiale...",Team Work RRHH,Antofagasta - Calama,Hace 36 días,"Hace 36 días
Pañolero, Calama
En TeamWork nos encontramos en búsqueda de Pañolero, para importante empresa ubicada en la ciudad de Calama. Objetivo del cargo: Apoyar en la entrega, control y registro de materiale...
Team Work RRHH
Antofagasta - Calama
Ver Más",Hace 36 días,447,2026-07-06,3,0.509,3115,0.305,Técnico/a en control de calidad,ENADEL 2025 (C1/C3),descripcion (respaldo),False,,,,,,,
2026-078089,https://www.bne.gob.cl/oferta/2026-078089,Calibrador Forestal,En Antilemu buscamos Calibradores con experiencia en control de calidad y dimensiones para integrarse a nuestro equipo de trabajo en faenas de Cosecha para nuestro mandante Forestal Mininco (CMPC). ...,Forestal Antilemu Ltda,La Araucanía - Angol,Hace 36 días,"Hace 36 días
Calibrador Forestal
En Antilemu buscamos Calibradores con experiencia en control de calidad y dimensiones para integrarse a nuestro equipo de trabajo en faenas de Cosecha para nuestro mandante Forestal Mininco (CMPC). ...
Forestal Antilemu Ltda
La Araucanía - Angol
Ver Más",Hace 36 días,447,2026-07-06,6,0.266,6210,0.483,Trabajador/a forestal calificado,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-078178,https://www.bne.gob.cl/oferta/2026-078178,Vendedor/a Rutero- Región Metropolitana,"Importante empresa del área de belleza en Retail, se encuentra en la búsqueda de una Vendedora Rutera para trabajar modalidad 5x2 en los distintos puntos de venta de la RM. Principale...",Confidencial,Metropolitana - Santiago,Hace 36 días,"Hace 36 días
Vendedor/a Rutero- Región Metropolitana
Importante empresa del área de belleza en Retail, se encuentra en la búsqueda de una Vendedora Rutera para trabajar modalidad 5x2 en los distintos puntos de venta de la RM. Principale...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 36 días,447,2026-07-06,5,0.701,5223,0.37,Vendedor/a,ENADEL 2025 (C1/C3),titulo,True,Competencias socioemocionales,Competencias de atención al cliente,,,,,"vendedor, venta"
2026-078292,https://www.bne.gob.cl/oferta/2026-078292,Asistente de Tesorería - Avla,¿Qué harás? - Recepcionar las instrucciones de pago entregadas por las distintas áreas de servicios internos y externos de la compañía. (físicas y ele...,AvalChile Seguros de Crédito y Garantía S.A.,Metropolitana - Las Condes,Hace 36 días,"Hace 36 días
Asistente de Tesorería - Avla
¿Qué harás? - Recepcionar las instrucciones de pago entregadas por las distintas áreas de servicios internos y externos de la compañía. (físicas y ele...
AvalChile Seguros de Crédito y Garantía S.A.
Metropolitana - Las Condes
Ver Más",Hace 36 días,447,2026-07-06,5,0.541,5312,0.38,Asistente de aula,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias financieras,,,,,tesoreria
